tweets_id,tweets_in_thread,created_at,text,retweet_count,like_count,reply_count,quote_count,user_id,username,user_name,user_picture,verified
['1382828699565838337'],1,2021-04-15T22:50:28.000Z,"Em 2018 quando entrei pro congresso (meu primeiro cargo político) eu não fazia ideia que em pleno 2021 eu estaria tendo que defender vacina, livro e comida no prato das pessoas (sem ser chamado de defensor de vagabundo que não quer trabalhar).",24,368,21,1,1198004545,AndreJanonesAdv,André Janones,https://pbs.twimg.com/profile_images/1437521323375448076/E_y9wWTx_normal.jpg,True
['1382890830604742656'],1,2021-04-16T02:57:21.000Z,"Eu assistindo o impasse da Lei Orçamentária, enquanto o Brasil colapsa na saúde, na economia e no social e o presidente ameaça não sair do cargo nem com impeachment https://t.co/Mp2Hf8zFc6",22,214,20,2,1198004545,AndreJanonesAdv,André Janones,https://pbs.twimg.com/profile_images/1437521323375448076/E_y9wWTx_normal.jpg,True
['1383076726062919682'],1,2021-04-16T15:16:02.000Z,"Quando cheguei ao Congresso, ouvi de um ""político tradicional"" que ""se essa turma sua ai não der conta, o povo vai implorar pela nossa volta, vão esquecer tudo que aconteceu e sentir saudade de quando o problema era corrupção"", achei um absurdo, mas o Bolsonaro conseguiu.",22,345,32,0,1198004545,AndreJanonesAdv,André Janones,https://pbs.twimg.com/profile_images/1437521323375448076/E_y9wWTx_normal.jpg,True
"['1383077924287447042', '1383078122837450757']",2,2021-04-16T15:20:48.000Z,"Gosto de acreditar que a boa política ainda irá vencer e o caminho para boa política é o do meio, então é importante ter parlamentares como @CelioStudart, @aureacarolinax, @KimKataguiri, @AlexManente23, @TiagoMitraud, @samiabomfim... entre tantos outros +
Há trabalhos sérios, e muitas bandeiras importantes sendo levantadas. Não desistam da mudança, não deixem o futuro repetir o passado!",21,401,26,3,1198004545,AndreJanonesAdv,André Janones,https://pbs.twimg.com/profile_images/1437521323375448076/E_y9wWTx_normal.jpg,True
"['1383079173233774598', '1383079481758343177', '1383079994591735809']",3,2021-04-16T15:25:45.000Z,"Quando eu atuei 10 anos advogando para vulneráveis em causa de saúde eu estava ""surfando na onda"", quando auxiliei juridicamente os caminhoneiros durante a greve, eu estava ""surfando na onda"", quando briguei na reforma da previdência, eu estava ""surfando na onda"", +
Quando eu lutei na CPI de Brumadinho, eu estava ""surfando na onda"", quando eu decidi auxiliar as pessoas a entenderem e conseguirem acesso ao auxílio, eu estava ""surfando na onda"", quando eu saio pra fazer fiscalizações eu estou ""surfando na onda""
Quando eu incentivo medidas protetivas e vacinação, eu estou ""surfando na onda""... o engraçado como tudo é tão ""fácil"" pra quem tá olhando de fora apontar, né?",17,210,16,0,1198004545,AndreJanonesAdv,André Janones,https://pbs.twimg.com/profile_images/1437521323375448076/E_y9wWTx_normal.jpg,True
['1383083166085304330'],1,2021-04-16T15:41:37.000Z,"O humor é a tragédia que envelheceu, um dia pode ser que a gente dê risada disso tudo, hoje é só repugnante mesmo. https://t.co/IylcBjrKpO",9,78,9,0,1198004545,AndreJanonesAdv,André Janones,https://pbs.twimg.com/profile_images/1437521323375448076/E_y9wWTx_normal.jpg,True
"['1383104297643167749', '1383104850079154177']",2,2021-04-16T17:05:36.000Z,"De todas as coisas que eu já li ao meu respeito aqui as quais eu não fazia ideia, essa é de longe a mais ""diferente"". Aparentemente, eu sou um Americano. https://t.co/zNqarlcrOe
Agora tem que distinguir, um rapaz latino americano como cantava o saudoso Belchior? Sim. Torcedor do América? Sou Palmeiras.",18,223,18,4,1198004545,AndreJanonesAdv,André Janones,https://pbs.twimg.com/profile_images/1437521323375448076/E_y9wWTx_normal.jpg,True
['1383117816384139266'],1,2021-04-16T17:59:19.000Z,"Eu podia jurar que ele era o vice presidente e  parte adivinhem de que? Do governo. 

https://t.co/A6Yp21xmJq",7,105,6,0,1198004545,AndreJanonesAdv,André Janones,https://pbs.twimg.com/profile_images/1437521323375448076/E_y9wWTx_normal.jpg,True
['1383154086569197576'],1,2021-04-16T20:23:26.000Z,"Facilmente você encontra ""Janones será vice de fulano"", ""Janones deve concorrer a cargo x"", garanto que ninguém nunca ouviu nada disso da minha boca. Vocês já pararam pra pensar que 2022 pode nem chegar?",14,256,28,0,1198004545,AndreJanonesAdv,André Janones,https://pbs.twimg.com/profile_images/1437521323375448076/E_y9wWTx_normal.jpg,True
['1383817757708349464'],1,2021-04-18T16:20:38.000Z,"Apresentadores que dizem pra sua audiência que não se vacinariam, correndo com a manguinha levantada pra tomar a coronavac, influenciam sabe-se lá quantas pessoas a não tomarem vacina e fica por isso mesmo?",46,463,28,1,1198004545,AndreJanonesAdv,André Janones,https://pbs.twimg.com/profile_images/1437521323375448076/E_y9wWTx_normal.jpg,True
