tweets_id,tweets_in_thread,created_at,text,retweet_count,like_count,reply_count,quote_count,user_id,username,user_name,user_picture,verified
"['1471613357308448771', '1471613359833427975', '1471613361997635588']",3,2021-12-16T22:49:00.000Z,"Tenho muito orgulho de ser bacharel em Direito, advogado ativo pela OAB do Ceará e professor universitário. Tive a honra de ter sido monitor do grande professor Paulo Bonavides, com quem aprendi a importância dessa vocação para a sociedade. https://t.co/uwcsGt2DoW
Por isso, agradeço envaidecido e emocionado a carta assinada por diversos juristas denunciando a violência que sofri. Todos e todas estão na luta pela preservação do Estado Democrático de Direito e pela garantia do cumprimento da nossa constituição.
A sociedade brasileira organizada está dando uma grande demonstração de que o Estado policial que estão tentando implementar não conseguirá nos calar!",998,8148,141,37,33374761,cirogomes,Ciro Gomes,https://pbs.twimg.com/profile_images/1459249736368726017/dDO-xq14_normal.jpg,True
['1471633478815002626'],1,2021-12-17T00:08:57.000Z,"Muito obrigado Wilson Gomes (@willgomes), Senador Jean (@senadorjean), Henrique Fontana (@HenriqueFontana) e Isa Penna (@isapenna) pelas mensagens de ontem. Vamos firmes na luta pelo Brasil.",257,2579,52,2,33374761,cirogomes,Ciro Gomes,https://pbs.twimg.com/profile_images/1459249736368726017/dDO-xq14_normal.jpg,True
['1471639261103411203'],1,2021-12-17T00:31:56.000Z,"Obrigado meus queridos Márcio França (@marciofrancasp), Daniel Munduruku (@DMunduruku), Senador Weverton (@wevertonrocha) e Mauro Filho (@mauro_bfilho) pelo apoio na luta contra as arbitrariedades e desmandos da Polícia Federal bolsonarista.",249,2221,61,1,33374761,cirogomes,Ciro Gomes,https://pbs.twimg.com/profile_images/1459249736368726017/dDO-xq14_normal.jpg,True
"['1471800216101793798', '1471800217603350531']",2,2021-12-17T11:11:30.000Z,"Viva o Papa Francisco! Mais que nunca o mundo precisa conhecer e praticar os ensinamentos de Jesus Cristo: lutar contra desigualdades, contra a miséria e espalhar o amor. Sua Santidade, que aniversaria hoje, tem sido incansável ao levar a palavra para todos os cantos do planeta.
Deixo aqui uma mensagem sua muito marcante para mim e para o que acredito: “O futuro o fará você com suas mãos, com seu coração, com seu amor, com suas paixões, com seus sonhos. Com os outros.” 🙏🏼🕊️✨",686,6787,203,33,33374761,cirogomes,Ciro Gomes,https://pbs.twimg.com/profile_images/1459249736368726017/dDO-xq14_normal.jpg,True
['1471812427679477769'],1,2021-12-17T12:00:02.000Z,"Se eleito, já no primeiro dia convoco o Conselho de Administração da Petrobras e peço a mudança na política de preços dos combustíveis. Não vou deixar a empresa refém de acionistas viciados em lucros exorbitantes. Nesse penúltimo episódio, explico tudo. #OPetróleoÉNosso https://t.co/f5ecnZ4hHv",995,4038,583,214,33374761,cirogomes,Ciro Gomes,https://pbs.twimg.com/profile_images/1459249736368726017/dDO-xq14_normal.jpg,True
['1471920167995195398'],1,2021-12-17T19:08:09.000Z,"Obrigado a Dr. Damião (@drdamiaof), Lígia Feliciano, Glauber Braga (@glauber_braga) e Axel Grael (@axelgrael) pela solidariedade contra a ação abusiva contra mim.",196,1969,30,4,33374761,cirogomes,Ciro Gomes,https://pbs.twimg.com/profile_images/1459249736368726017/dDO-xq14_normal.jpg,True
['1471923487686156291'],1,2021-12-17T19:21:21.000Z,"Muito obrigado a Leandro Demori (@demori), Isabella de Roldão (@isabelladroldao), @Monica Benício (@monica_benicio) e Goura (@goura_nataraj) pelas mensagens de solidariedade na última quarta-feira. Sigamos na luta pela democracia, pela justiça e pela verdade.",249,2406,62,2,33374761,cirogomes,Ciro Gomes,https://pbs.twimg.com/profile_images/1459249736368726017/dDO-xq14_normal.jpg,True
"['1471939792925515780', '1471939965324042251']",2,2021-12-17T20:26:08.000Z,"Um papo super bacana com o professor e escritor Jessé Souza; @thabataganga falando da ação de hackers no Ministério da Saúde: @gisellebezerra pedindo likes e eu desafiando Lula, Bolsonaro e Moro pra debater. Foi assim a #CIROGAMES. Confira os melhores momentos e deixe seu joinha! https://t.co/hW1oZvOUpd
Lembrando que todas as edições da #CIROGAMES e a playlist oficial de cortes estão lá no YouTube. Você pode ficar por dentro de tudo que sai no meu canal – se inscreva e ative o sininho das notificações: https://t.co/60aLOhTSMB",382,1771,63,5,33374761,cirogomes,Ciro Gomes,https://pbs.twimg.com/profile_images/1459249736368726017/dDO-xq14_normal.jpg,True
['1472190754638503941'],1,2021-12-18T13:03:22.000Z,"Dia desses dançando Estradas da Vida – hino de Milionário e José Rico – com Dona Nadir, em Ribeirão Preto. Uma honra! E aí, tô aprovado como ‘pé de valsa’? 😁

#CiroEmRibeirãoPreto https://t.co/dHiQKGygoy",309,2235,120,33,33374761,cirogomes,Ciro Gomes,https://pbs.twimg.com/profile_images/1459249736368726017/dDO-xq14_normal.jpg,True
['1472225327623647245'],1,2021-12-18T15:20:45.000Z,"Vocês concordam que a ignorância ganhou um novo status no Brasil? Já há algum tempo, ser bruto e iletrado é sinal de identificação com o povo. Manifestei essa indignação no discurso que fiz em Ribeirão Preto, durante a filiação da ex-reitora da USP, Suely Vilela, ao PDT. https://t.co/2F0pLPuCNG",746,3114,244,95,33374761,cirogomes,Ciro Gomes,https://pbs.twimg.com/profile_images/1459249736368726017/dDO-xq14_normal.jpg,True
